gm,c1,c2
Gm01.7308247,0.2641006505,0.2985242912
Gm01.7308904,-0.07653924885,0.7797621677
Gm01.7339382,0.306854163,0.08522682441
Gm01.7374336,0.006059772996,0.9277271209
Gm01.7412560,0.125393848,0.626162067
Gm01.7509056,-0.03249530857,0.608998039
Gm01.7527142,0.02889220879,0.6185516001
Gm01.7527183,-0.08206192194,0.5977601748
Gm01.7527299,0.02658542081,0.6738696237
Gm01.7527903,-0.1265212786,0.2076693025
Gm01.7528888,0.08984099974,0.7101566473
Gm01.7531409,-0.01692328978,0.8297345349
Gm01.7532194,-0.1657339339,0.3440828983
Gm01.7537477,0.08332790003,0.1850536744
Gm01.7539019,-0.02720648932,0.8488666742
Gm01.7575534,0.02051691541,0.7740058664
Gm01.7577021,0.0156703344,0.8045882361
Gm01.7602390,0.04845109049,0.4413283153
Gm01.7608721,-0.01925023286,0.8065329553
Gm01.7634903,-0.0588914049,0.7337371482
Gm01.7722628,-0.1671158931,0.2121016452
Gm01.7726328,0.2633964104,0.1772818539
Gm01.7726830,-0.05195805222,0.4975885731
Gm01.7776993,-0.223680173,0.2898150265
Gm01.7777005,0.09191554435,0.6520835742
Gm01.7833271,-0.4182351639,0.005133649656
Gm01.7925219,-0.08087386733,0.1663096221
Gm01.7926567,0.06441363792,0.789161548
Gm01.7927283,0.3095559257,0.09860480211
Gm01.7927447,0.005841710977,0.9558741082
Gm01.7927660,0.05406704201,0.4854270685
Gm01.7996207,0.03782786525,0.8876777187
Gm01.8115598,0.03995354233,0.7892548775
Gm01.8115985,0.1146061783,0.7708849255
Gm01.8116862,-0.06171640236,0.7274475618
Gm01.8117352,0.3308426532,0.02662856519
Gm01.8117972,0.2432542609,0.132568197
Gm01.8118617,-0.1477799507,0.4409103125
Gm01.8119291,0.1068223947,0.5370843792
Gm01.8119362,0.3032524305,0.1051022018
Gm01.8329731,-0.1277808464,0.3543225044
Gm01.8329817,0.1000655618,0.7122412048
Gm01.8374575,-0.01073270883,0.9586544119
Gm01.8375859,0.2688444608,0.1358417323
Gm01.8376564,-0.1861773784,0.238458096
Gm01.8376582,0.1808564234,0.2802513167
Gm01.8377943,-0.1885009261,0.3741223366
Gm01.8387809,0.2446801342,0.2042740492
Gm01.8436602,0.02894851083,0.8737609836
Gm01.8438013,0.0846450557,0.467020248
Gm01.8451765,0.08204452316,0.6951355541
Gm01.8479847,-0.1117636472,0.4123324174
Gm01.8493443,-0.07196571331,0.4987409928
Gm01.8493738,-0.02848192192,0.6240935975
Gm01.8519486,-0.2044270512,0.1641545357
Gm01.8533425,0.003837951119,0.9417350917
Gm01.8620799,0.335869179,0.1421313519
Gm01.8716317,0.05254146791,0.804051952
Gm01.8839367,0.02047188609,0.803307569
Gm01.8839401,0.3718926702,0.01826682139
Gm01.8887910,-0.03991600474,0.5053290165
Gm01.8888035,-0.02936694346,0.6077137655
Gm01.8923557,0.05260456625,0.3763277114
Gm01.8997810,-0.04113478155,0.756319878
Gm01.8997873,-0.5435980758,0.01075386737
Gm01.9103969,-0.02159564035,0.8952925209
Gm01.9262540,-0.1353631277,0.5501742444
Gm01.9385540,-0.006932985957,0.9253665704
Gm01.9393230,-0.08011988318,0.7015328105
Gm01.9626477,-0.1204179965,0.4437129756
Gm01.9627641,0.1130884395,0.1278926976
Gm01.10032453,-0.08886471794,0.4044311541
Gm01.10050241,0.1029692948,0.3452079931
Gm01.10051168,-0.1013369941,0.4876282003
Gm01.10052586,0.08530288703,0.4511045342
Gm01.10052974,0.1851263803,0.3086099134
Gm01.10054086,-0.2736016264,0.2070823952
Gm01.10056858,0.006287274122,0.9312809499
Gm01.10058117,-0.08795571813,0.6148800151
Gm01.10064119,0.3300133866,0.1259002124
Gm01.10064923,-0.0359116859,0.8776486003
Gm01.10085171,-0.05816845695,0.4299128301
Gm01.10136206,-0.3790422247,0.1946300412
Gm01.10184829,-0.2260153759,0.1286146665
Gm01.10383657,0.1206321027,0.5555086077
Gm01.10383715,-0.1146681245,0.3491668248
Gm01.10383750,-0.00847056818,0.9302290475
Gm01.10383761,0.03812497036,0.7856209738
Gm01.10383880,0.1936897526,0.3701232351
Gm01.10384134,0.04501236462,0.8174421655
Gm01.10384196,0.02714940426,0.8288707534
Gm01.10384199,0.3588032478,0.1264045967
Gm01.11292901,-0.05770597146,0.7293989138
Gm01.11336055,-0.0854905755,0.6592740182
Gm01.11379903,-0.006067763956,0.9685641529
Gm01.11380291,-0.1364461336,0.2394759106
Gm01.11405033,-0.03740727349,0.7033311013
Gm01.11732628,0.4999691225,0.01076602054
Gm01.11736026,-0.02015071212,0.9272901171
Gm01.11787875,0.04264187173,0.768189551
Gm01.12015377,-0.1777933771,0.3991172078
Gm01.12588836,0.3115296816,0.1990715121
Gm01.12588902,-0.2518610977,0.06768295457
Gm01.12589226,0.02486145878,0.6652608082
Gm01.12589896,-0.1383763276,0.61632064
Gm01.12590207,0.04790460182,0.7805554667
Gm01.12590404,0.07449039957,0.7218454582
Gm01.12634590,-0.210119828,0.2135874628
Gm01.12795712,0.2408688586,0.2644627288
Gm01.12797083,-0.1109650998,0.531160776
Gm01.12797099,-0.09691078958,0.6280706276
Gm01.12798560,-0.1446023628,0.4748898094
Gm01.12954612,-0.3566946555,0.08189574727
Gm01.13130762,0.1495862255,0.5182257579
Gm01.13130887,0.02840659143,0.8719002281
Gm01.13132378,0.2901913249,0.2220074968
Gm01.13132737,-0.1111682875,0.4868309092
Gm01.13132952,-0.2972660074,0.1374807746
Gm01.13133031,-0.008654634439,0.9491166639
Gm01.13133458,-0.1890922611,0.2720368069
Gm01.13133702,0.1287988821,0.4232146637
Gm01.13296714,-0.01499931721,0.8786211818
Gm01.13298404,0.01441117003,0.9396905509
Gm01.13299768,0.4027124194,0.02507906653
Gm01.13350643,0.07835073501,0.7031563998
Gm01.13355443,0.06669346873,0.7712491583
Gm01.13400568,0.04849265468,0.7492280664
Gm01.13462025,0.4367696614,0.03846645268
Gm01.13870607,0.002192573996,0.9807963796
Gm01.13870902,0.001273749972,0.9810345395
Gm01.14054276,-0.04975690671,0.8296568764
Gm01.14054754,-0.134573499,0.3165638137
Gm01.14058831,0.004409112827,0.960756684
Gm01.14072467,0.001516580871,0.9892115215
Gm01.14072989,0.1802671609,0.02817809069
Gm01.14074173,0.07332012056,0.5674401285
Gm01.14076444,-0.05237744508,0.8248639775
Gm01.14077963,-0.1270708932,0.4830033615
Gm01.14079789,0.08176245163,0.7055426427
Gm01.14080935,0.02014078703,0.9065420159
Gm01.14086887,-0.09136732801,0.5383004727
Gm01.14086949,0.02691125395,0.8589738693
Gm01.14087741,-0.2811372969,0.2142875747
Gm01.14094731,-0.3542959656,0.07134900333
Gm01.14446774,-0.2264159591,0.1454875931
Gm01.14447110,-0.05843967322,0.5390322662
Gm01.14448118,0.1333229966,0.4633998875
Gm01.14450105,0.05823205295,0.801891173
Gm01.14450524,-0.08630457605,0.2590134753
Gm01.14640871,0.216506479,0.3762613631
Gm01.14640933,-0.05864279928,0.4970057098
Gm01.14641194,0.07989490403,0.5742526657
Gm01.14652271,0.05660715251,0.7346499177
Gm01.14652557,0.02480216112,0.7655060373
Gm01.14652602,-0.346324112,0.07537525062
Gm01.14652639,-0.2479595104,0.203107319
Gm01.14652672,0.01360397467,0.8190592614
Gm01.14652837,-0.1117772992,0.6725893769
Gm01.14654035,-0.09313156673,0.521898359
Gm01.14654255,-0.08925760042,0.6831910399
Gm01.14669029,-0.1882335858,0.1350334198
Gm01.14672319,-0.2315013528,0.3287831254
Gm01.15361628,0.3144577355,0.1464151012
Gm01.15361718,-0.06438221342,0.7908687343
Gm01.16528210,0.03802890448,0.8283324387
Gm01.16529024,-0.0709367252,0.7093557649
Gm01.16529204,0.1569981207,0.2578021494
Gm01.16541572,-0.09860895329,0.3164029659
Gm01.16543077,-0.2843260427,0.1579988388
Gm01.16546017,0.04765310067,0.8242810029
Gm01.16597748,-0.1354932716,0.2458119643
Gm01.16646783,-0.2800376924,0.1727354839
Gm01.16835788,-0.157798562,0.2357159865
Gm01.16836007,-0.2470384542,0.3793281139
Gm01.16873560,0.3732250806,0.1087835935
Gm01.16873877,0.1473884451,0.5674314598
Gm01.16874636,0.2024723292,0.06245210768
Gm01.17043514,0.3913667064,0.03842755835
Gm01.17156838,-0.1938862417,0.2898554961
Gm01.18074097,0.4787285133,0.01345139593
Gm01.18074556,0.0232764863,0.8272379896
Gm01.18075389,-0.2395226295,0.3626504632
Gm01.18077769,-0.2911606161,0.1217819655
Gm01.18751565,0.1320949788,0.5762933161
Gm01.18986517,-0.1078601122,0.6135076699
Gm01.18986983,-0.1054266854,0.5399045168
Gm01.18993483,0.1214420667,0.5179589038
Gm01.18995394,-0.1272115416,0.4537428546
Gm01.19000262,-0.0001331398098,0.998389069
Gm01.19222140,-0.209993207,0.2298588416
Gm01.19737012,-0.1277604598,0.5385057153
Gm01.19804085,0.01527011704,0.9391288685
Gm01.19950120,0.0193346308,0.8219823317
Gm01.20181918,-0.07578387275,0.7669351113
Gm01.20181995,0.1255884613,0.4895972855
Gm01.20182181,0.1345587615,0.4478253722
Gm01.20182840,0.2956990857,0.2423649887
Gm01.20388487,0.06927531216,0.3273484227
Gm01.20708228,-0.1234171812,0.3393504869
Gm01.21783776,-0.1991312415,0.4032590909
Gm01.21784030,0.09792610679,0.4873843951
Gm01.21784075,0.1257428629,0.5957926074
Gm01.21817413,-0.00118365396,0.9871433342
Gm01.21818250,0.08125383433,0.580531343
Gm01.21960800,-0.04121976388,0.4462821976
Gm01.22864564,-0.0740243773,0.6596935972
Gm01.23398064,-0.08832670372,0.403011213
Gm01.23400665,0.04305210422,0.5571493987
Gm01.23401039,-0.058810136,0.6545832901
Gm01.23593883,0.404113333,0.03697909256
Gm01.23676697,-0.2271559206,0.0550110425
Gm01.23678021,-0.04057172355,0.7720683642
Gm01.23698751,-0.272841537,0.1642279846
Gm01.23700241,0.03359529224,0.748891605
Gm01.23700455,-0.009230967624,0.8710394987
Gm01.23780136,0.1939632421,0.2754600996
Gm01.23801252,0.2905218891,0.09318223561
Gm01.23801264,0.3045004908,0.07804426797
Gm01.23805224,0.1159192343,0.4152378833
Gm01.23805310,0.1812076636,0.2111065264
Gm01.23806165,0.04171022047,0.795942476
Gm01.23807206,0.04654789205,0.3893648661
Gm01.23808490,0.1282709101,0.398011781
Gm01.23811545,-0.1815152316,0.2054837606
Gm01.23811715,-0.402979356,0.04027214752
Gm01.23811964,-0.06573297547,0.4243397764
Gm01.23812677,-0.0332323379,0.7246629959
Gm01.23813016,-0.1157832872,0.5997085029
Gm01.23864702,-0.1876912137,0.3027411196
Gm01.23864798,0.1757006493,0.2905703858
Gm01.24026733,0.1807707888,0.09149853004
Gm01.24171711,0.1044765716,0.197789081
Gm01.24239322,-0.1529100924,0.4984497687
Gm01.24241961,-0.1436588116,0.4354368948
Gm01.24243245,0.05084385818,0.8501491545
Gm01.24243417,0.3056977228,0.09553348002
Gm01.24679637,-0.07105388575,0.3735953584
Gm01.25142540,-0.1994505747,0.1215885155
Gm01.25143933,-0.0957106498,0.327806753
Gm01.25144030,0.1805861933,0.3887156559
Gm01.25190805,-0.2390648592,0.2151054472
Gm01.25232558,-0.1815768912,0.34931041
Gm01.25236694,0.0147138892,0.921607423
Gm01.25241741,0.04031656303,0.8515061335
Gm01.25242308,-0.1477167545,0.2832842114
Gm01.25243565,-0.1193050547,0.5445936498
Gm01.25243658,0.04327436677,0.8034168072
Gm01.25243677,-0.06581358764,0.7517154141
Gm01.25243729,-0.07281335621,0.6639869054
Gm01.25243778,-0.235571663,0.1386520377
Gm01.25245571,-0.4589180189,0.07518944271
Gm01.25257846,-0.0271630324,0.8544698221
Gm01.25344268,0.02537956751,0.7228087492
Gm01.25397668,0.03064106992,0.7730224561
Gm01.25576134,-0.3977781074,0.1083104217
Gm01.25601427,0.02886149771,0.818777675
Gm01.25606213,-0.00315649224,0.9887008413
Gm01.25607947,0.006153976516,0.9695300477
Gm01.25609806,0.1404965885,0.4149147673
Gm01.25621591,-0.03557899353,0.8395566512
Gm01.25687177,-0.06024168562,0.6616407214
Gm01.25692537,-0.06864302562,0.2407215198
Gm01.25692821,0.3928870646,0.06397555027
Gm01.25693963,0.1402213674,0.3935658323
Gm01.25694280,-0.2171261915,0.1073818621
Gm01.25696319,-0.07049801564,0.6723372092
Gm01.25696760,0.1031718161,0.4209252024
Gm01.25698387,-0.1818286449,0.5119794455
Gm01.25698801,0.1038047962,0.626085895
Gm01.25699120,0.2811514398,0.2261298237
Gm01.25699217,-0.02608030829,0.786933532
Gm01.25699317,-0.1916413839,0.49950214
Gm01.25700269,0.2132722471,0.16709145
Gm01.26243255,0.1312886578,0.1883155712
Gm01.26273309,0.7806862016,0.0006460095126
Gm01.26300232,-0.23221227,0.230855014
Gm01.26649112,0.06257687444,0.4291098549
Gm01.26867430,0.01226930859,0.941161016
Gm01.26990577,0.236699788,0.2713418527
Gm01.26991523,-0.07731543227,0.6083118024
Gm01.26994157,-0.3198694588,0.1682026162
Gm01.26994406,-0.01016698352,0.9679086219
Gm01.27018174,-0.1634730853,0.3677473009
Gm01.27018282,-0.1228329779,0.5211604948
Gm01.27018463,-0.1521802824,0.4563727521
Gm01.27018593,-0.06094605269,0.7962631062
Gm01.27018596,-0.1609455901,0.4851546711
Gm01.27038423,-0.09111232527,0.396557677
Gm01.27038803,-0.08636331056,0.4972328308
Gm01.27240478,-0.0005071273124,0.9963591907
Gm01.27241842,-0.01660347372,0.8600684193
Gm01.27276637,0.03672778624,0.5075458308
Gm01.27277152,0.1046638703,0.3583226315
Gm01.27382784,0.09073543523,0.5800980188
Gm01.27394155,0.007969744893,0.8857558164
Gm01.27469576,-0.05100101307,0.6925763177
Gm01.27473775,0.2384015046,0.2623823083
Gm01.27548774,0.005131388162,0.9637622954
Gm01.27550642,0.1460816519,0.2673343262
Gm01.27564548,-0.08357559885,0.4756811433
Gm01.27742835,0.02098693862,0.9110289126
Gm01.27743273,0.03170674296,0.7968154015
Gm01.27744364,-0.01829299588,0.9338627073
Gm01.27745294,-0.06942375413,0.4134695626
Gm01.27871375,0.06273943687,0.2873117462
Gm01.27899989,0.02762327996,0.8119257858
Gm01.27900429,-0.02139140964,0.7168383681
Gm01.27985037,-0.1215147938,0.5493407808
Gm01.28005385,-0.036437339,0.5307978092
Gm01.28008309,-0.1132554154,0.382698836
Gm01.28009361,0.09130854492,0.7043258738
Gm01.28011706,0.07334517884,0.6768173374
Gm01.28015365,-0.09153421803,0.1211732338
Gm01.28015413,0.005424584007,0.9772575061
Gm01.28015603,-0.1820906455,0.1590181053
Gm01.28015728,-0.002622438522,0.9665722671
Gm01.28020121,0.003856763062,0.972410731
Gm01.28020203,0.2816564277,0.1159078424
Gm01.28025252,-0.007746506271,0.8943302096
Gm01.28042363,-0.03318628633,0.5917426079
Gm01.28138892,-0.0698329891,0.4347173588
Gm01.28177477,-0.04219753375,0.4907317761
Gm01.28300134,-0.1147735729,0.5786987013
Gm01.28331066,-0.08305702532,0.1582246012
Gm01.28476141,-0.2185565894,0.1141687354
Gm01.28477581,-0.03628933954,0.5380750157
Gm01.28614055,0.1786653319,0.211989294
Gm01.28614097,-0.113234985,0.3621447001
Gm01.28620872,-0.01118942477,0.848799362
Gm01.28621279,-0.07276071616,0.7438431367
Gm01.28622253,0.1250776855,0.5780626071
Gm01.28629725,-0.0288083294,0.8097633463
Gm01.28631932,-0.2484333765,0.1591350732
Gm01.28692021,0.140328386,0.3960341876
Gm01.28692032,-0.16159158,0.4168375901
Gm01.28692035,-0.1793577797,0.1322408254
Gm01.28692056,0.01476906968,0.9468575417
Gm01.28692320,-0.07634035027,0.5505419163
Gm01.28692546,0.05093624915,0.720882884
Gm01.28693351,-0.04867794152,0.725336057
Gm01.28693371,-0.05881426017,0.5291292633
Gm01.28759949,-0.01626007065,0.9501520389
Gm01.28761194,-0.048546393,0.8128076293
Gm01.28761778,-0.04643158208,0.4326532649
Gm01.28762011,0.05561867174,0.7508267107
Gm01.28764757,-0.1599062246,0.3104667241
Gm01.28764774,0.2912637732,0.2425732377
Gm01.28800735,0.3100262658,0.05404391776
Gm01.28808117,0.003843217119,0.9504412947
Gm01.29084699,0.1470724391,0.535568678
Gm01.29085268,0.5921132356,0.0380036608
Gm01.29085419,-0.1180744716,0.4619862734
Gm01.29085837,-0.003432683302,0.9869251811
Gm01.29287805,-0.03798020641,0.5160220332
Gm01.29533678,0.1979688004,0.3113934271
Gm01.29953367,0.1197822253,0.3619999972
Gm01.30964692,0.1745914801,0.6092117536
Gm01.31378041,-0.006821406102,0.975679332
Gm01.31378060,0.4072032044,0.0390364232
Gm01.31378077,0.1624729086,0.3171460437
Gm01.31378111,0.207152198,0.1971099489
Gm01.31378117,0.2000383146,0.2930424075
Gm01.31378168,0.08842757242,0.6384840544
Gm01.31378172,0.5960648904,0.01948640559
Gm01.31378189,0.1168278053,0.5327783493
Gm01.31378197,0.03369207098,0.8080310195
Gm01.31378211,-0.5103272711,0.06896727925
Gm01.31378498,-0.009300032667,0.9357708275
Gm01.32009795,-0.03154613949,0.5881316836
Gm01.32026488,0.08219101687,0.5563499858
Gm01.32026519,-0.01301400264,0.9288406702
Gm01.32026552,0.1088193231,0.5910851957
Gm01.32032435,0.01081927784,0.8640397959
Gm01.32701560,-0.03397648871,0.8359470269
Gm01.32881971,0.1612236866,0.4082842474
Gm01.32932590,0.06943347371,0.508603136
Gm01.32999139,-0.04429991552,0.7715607786
Gm01.33003369,-0.1336117041,0.4336084909
Gm01.33019745,0.0647973497,0.8186114931
Gm01.33020543,-0.02145264432,0.8714224044
Gm01.33032812,0.00168677852,0.9864317251
Gm01.33089966,0.1210398922,0.5183928482
Gm01.33116273,0.05005503389,0.3768838727
Gm01.33117765,0.02201904195,0.8234831723
Gm01.33120376,-0.01845465694,0.7584629666
Gm01.33268456,0.01078226831,0.9020746184
Gm01.33268859,-0.01531045291,0.8377536439
Gm01.33325867,0.05702335235,0.729922196
Gm01.33363696,0.07423750062,0.6138558274
Gm01.33363893,0.01715852864,0.8199956744
Gm01.33366848,-0.130320823,0.5545194782
Gm01.33383300,-0.03095234055,0.8965596074
Gm01.33444333,-0.05329432838,0.4703592235
Gm01.33445166,0.07816819707,0.4459950609
Gm01.33445275,0.2745395354,0.04507907105
Gm01.33445617,-0.2761479917,0.1666980419
Gm01.33445767,-0.1482819433,0.4821175493
Gm01.33446450,-0.204908369,0.2933392315
Gm01.33448044,0.2496864652,0.3044969454
Gm01.33498185,0.08451347177,0.6382529251
Gm01.33599973,-0.2906106863,0.1279951773
Gm01.33599991,0.04072344962,0.6448914183
Gm01.33858468,-0.003334622613,0.9601071917
Gm01.33874216,-0.01261569737,0.8936811319
Gm01.33874392,-0.1155599678,0.597877131
Gm01.33874511,0.1896765755,0.4513343913
Gm01.33874559,0.1543373202,0.5479892995
Gm01.33874631,0.4272083962,0.122609701
Gm01.33874644,-0.09988727969,0.4779912859
Gm01.33874659,0.2190959585,0.1934083328
Gm01.33874793,0.01455701385,0.9142488085
Gm01.33910135,-0.07791843266,0.1776566198
Gm01.33910324,-0.02707096183,0.9110596684
Gm01.33911922,-0.3825501503,0.09135695413
Gm01.33985509,0.06352101974,0.2961359308
Gm01.33986021,0.2664663893,0.3016647066
Gm01.33989044,0.06408565991,0.4911643762
Gm01.34080648,-0.1469381119,0.2226042658
Gm01.34080760,-0.01339123094,0.9077016446
Gm01.34081454,-0.1923592716,0.4203283785
Gm01.34081481,-0.03783780854,0.817423383
Gm01.34081605,-0.1914959146,0.3601580353
Gm01.34081901,-0.210098933,0.09243375146
Gm01.34082657,-0.007539082279,0.8974732282
Gm01.34083307,0.3442530289,0.1478460475
Gm01.34326644,0.2640511067,0.2857832678
Gm01.34459855,-0.1990901482,0.460284229
Gm01.34477111,0.0284758863,0.6994247734
Gm01.34477622,-0.1168430635,0.3058266773
Gm01.34602176,0.1055023178,0.5563127536
Gm01.34605312,0.091258622,0.3063734691
Gm01.34683905,-0.1472083329,0.3501362328
Gm01.34761322,-0.0588788092,0.8193805527
Gm01.35105533,-0.03820256899,0.5535820046
Gm01.35214570,0.2250354277,0.3660191097
Gm01.35231868,-0.408564184,0.01118402939
Gm01.35232027,-0.1658506313,0.5141433664
Gm01.35232403,0.1260966847,0.6134782253
Gm01.35232417,-0.06104257751,0.300270847
Gm01.35232432,-0.09708789447,0.70019217
Gm01.35232688,0.56039497,0.0270891762
Gm01.35232701,-0.1500839267,0.4412481685
Gm01.35232937,0.02928905079,0.8838672912
Gm01.35232955,0.1839219754,0.4542688989
Gm01.35233543,-0.02398043514,0.870808079
Gm01.35233672,0.2621350068,0.2957655032
Gm01.35234007,-0.04007658341,0.8211091724
Gm01.35234078,-0.04216143375,0.6853336909
Gm01.35234125,0.08062341548,0.7630706669
Gm01.35234586,-0.4170852595,0.05009910276
Gm01.35236081,-0.1305133459,0.4900373758
Gm01.35250030,-0.2548815898,0.02970076855
Gm01.35267979,0.2089644927,0.3685223098
Gm01.35325125,0.17800668,0.4722619469
Gm01.35393465,0.1467256929,0.09734287169
Gm01.35394082,0.1754243618,0.472398058
Gm01.35712484,-0.1131255201,0.4627827369
Gm01.35857210,0.1992644129,0.4133720654
Gm01.35857741,-0.1183021927,0.2244496615
Gm01.35883034,0.1680465008,0.4940344181
Gm01.35961847,0.342647254,0.1828158759
Gm01.35962238,0.1624581536,0.3595096339
Gm01.35962794,-0.01465312922,0.9257254448
Gm01.36051629,-0.03121152259,0.8396160893
Gm01.36052249,0.01947220245,0.8055138001
Gm01.36208513,-0.03337271371,0.6433923842
Gm01.36420128,0.1157841326,0.3078223624
Gm01.36420185,-0.08059757357,0.2625485064
Gm01.36502250,0.07973988752,0.5491901188
Gm01.36502326,0.1853894157,0.4486075205
Gm01.36502823,0.01029233471,0.9656323127
Gm01.36552786,-0.1599403137,0.08772673891
Gm01.36563608,-0.2077785803,0.1047864671
Gm01.36563668,0.1248884498,0.3529211138
Gm01.36636691,0.05221838533,0.4547731102
Gm01.36696901,0.2827361641,0.2388816408
Gm01.36697695,0.1403002207,0.1277743654
Gm01.36699263,0.07887044177,0.5746875904
Gm01.36699840,-0.154563474,0.2817253367
Gm01.36840759,0.2593170174,0.2992563536
Gm01.36840793,0.06668783297,0.7545051397
Gm01.36847003,0.1038077276,0.5118857747
Gm01.36881025,-0.03326949734,0.8222590271
Gm01.36948333,-0.2147827699,0.04738676848
Gm01.36948807,-0.1214688346,0.3812629979
Gm01.36949651,-0.12012163,0.04757200171
